# Program:featureCounts v1.5.0-p1;
Geneid	Chr	Start	End	Strand	Length	s1	s2	s3	s4	s5	s6	s7	s8
ENSG00000075151.15	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	21132963;21137231;21139651;21143885;21151593;21154110;21155640;21167349;21174299;21175908;21177751;21180053;21181471;21183896;21186878;21188721;21190969;21191609;21205816;21212694;21219112;21219604;21221861;21226190;21231376;21255863;21267735;21267984;21276496;21295967;21299495;21306827;21307541;21308881;21324094;21327692;21329206;21377359;21391024;21391253;21415631;21437816;21494454;21496157;21501203;21502668;21503215	21133993;21137377;21139732;21144031;21151691;21154191;21155765;21167521;21174438;21176023;21177971;21180170;21181564;21183990;21187010;21188825;21191205;21191755;21206013;21212864;21219222;21220129;21221994;21226436;21231464;21256085;21267977;21268823;21276604;21296089;21299592;21306941;21307720;21308938;21324126;21327805;21329301;21377487;21391138;21391484;21415706;21438103;21494532;21496214;21501230;21502851;21503377	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	8353	1147	1066	686	1392	937	439	536	331
ENSG00000251914.1	chr1	21167734	21167795	+	62	0	0	0	0	0	0	0	0
ENSG00000221808.1	chr1	21314807	21314925	-	119	0	0	0	0	0	0	0	0
ENSG00000233072.1	chr1	21330043	21330427	-	385	0	0	0	0	0	0	0	0
ENSG00000236073.2	chr1	21400132	21400246	-	115	0	0	0	0	1	0	0	0
ENSG00000235112.1	chr1;chr1	21487968;21488481	21488169;21488574	+;+	296	0	0	0	0	0	0	0	0
ENSG00000266867.1	chr1	21503059	21503122	-	64	0	0	0	1	0	0	0	0
ENSG00000117298.10	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	21543740;21548240;21551743;21553652;21554424;21559598;21562343;21563239;21564627;21571482;21573714;21582440;21583181;21584018;21585186;21586764;21599192;21605684;21606324;21616563;21616857;21620647;21625310;21671430;21671869	21546624;21548574;21551933;21553719;21554534;21560154;21562420;21563337;21564843;21571596;21573856;21582631;21583210;21584083;21585332;21586885;21599404;21606042;21606562;21616750;21616982;21620917;21625492;21671630;21671997	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	7265	2419	2103	2133	2606	2386	1873	1950	1370
ENSG00000236936.1	chr1;chr1;chr1	21592575;21592983;21593341	21592628;21593247;21593744	+;+;+	723	0	0	0	0	0	0	0	0
ENSG00000231105.1	chr1;chr1;chr1	21619783;21620427;21624520	21620236;21620703;21626267	+;+;+	2479	17	9	13	6	8	6	9	7
ENSG00000236216.4	chr1	21724480	21724855	+	376	0	0	1	0	0	0	0	0
ENSG00000228823.1	chr1;chr1	21737953;21739668	21738482;21739786	-;-	649	0	0	0	0	0	0	0	0
ENSG00000236009.1	chr1;chr1;chr1;chr1	21742391;21742815;21743465;21743711	21742428;21743112;21743614;21743985	+;+;+;+	761	0	0	0	0	0	0	0	0
ENSG00000227001.2	chr1;chr1;chr1;chr1;chr1	21751118;21751961;21752727;21753515;21754277	21751356;21752015;21752903;21753569;21754460	-;-;-;-;-	710	8	5	7	12	11	13	5	5
ENSG00000187952.8	chr1	21754796	21756030	+	1235	0	0	0	0	0	0	0	0
ENSG00000186543.7	chr1;chr1;chr1;chr1;chr1	21760811;21761789;21762560;21763064;21763889	21761033;21761891;21762641;21763322;21764051	+;+;+;+;+	830	0	0	0	0	0	0	1	0
ENSG00000142794.14	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	21766621;21767290;21768733;21771437;21772530;21776284;21778260;21779866;21786242;21792580;21793489;21794648;21794934;21795181;21797125;21798062;21799336;21799870;21801393;21804562;21805842;21806544;21807423;21808090;21808977;21809636	21766871;21767407;21768851;21771712;21772975;21776381;21778402;21780799;21786493;21792649;21793802;21794827;21795078;21795390;21797227;21798276;21799408;21800078;21801444;21804800;21805893;21806716;21807474;21808262;21809028;21811498	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6812	211	145	47	102	52	44	49	32
ENSG00000176378.8	chr1	21786249	21786575	-	327	0	0	0	0	0	0	0	0
ENSG00000162551.9	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	21835858;21877772;21880471;21887119;21887590;21889603;21890534;21894597;21896796;21900158;21900971;21902226;21903015;21903876	21836010;21877921;21880635;21887238;21887705;21889777;21890709;21894740;21896867;21900292;21901236;21902417;21903134;21904905	+;+;+;+;+;+;+;+;+;+;+;+;+;+	3014	723	850	536	402	1195	375	532	206
ENSG00000233431.1	chr1;chr1	21912965;21917478	21913582;21917680	+;+	821	1	1	0	2	1	0	0	0
ENSG00000221781.1	chr1	21918904	21919041	-	138	0	0	0	0	0	0	0	0
ENSG00000076864.15	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	21922708;21924179;21924454;21924893;21925987;21928177;21929297;21932559;21934706;21935343;21936068;21936613;21937945;21938209;21938519;21939529;21940121;21940479;21943799;21944425;21945518;21946508;21948832;21949416;21952797;21976254;21977885;21979627;21991704;21994091;21995004;21995747	21923757;21924221;21924588;21924995;21926110;21928290;21930405;21932690;21934843;21935429;21936139;21936768;21938074;21938309;21938602;21939722;21940199;21940582;21943984;21944465;21945565;21946543;21949011;21949474;21952890;21976289;21978396;21979800;21991810;21994174;21995086;21995801	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5650	168	184	176	401	136	538	391	375
ENSG00000090686.11	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	22004791;22007301;22012385;22016467;22021559;22027991;22030005;22030755;22032220;22032619;22032960;22033237;22041617;22047529;22048143;22050391;22052984;22054344;22056197;22059157;22062923;22073560;22074631;22078000;22079020;22079485;22083039;22083954;22108351;22109317	22005932;22007745;22013732;22016592;22021714;22028095;22030111;22031108;22032330;22032680;22033082;22033400;22041950;22047659;22048257;22051612;22053063;22055212;22056325;22059329;22063118;22073642;22074764;22078108;22079144;22079612;22083195;22084276;22108513;22110099	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9497	1062	941	923	1099	808	541	666	572
ENSG00000231978.2	chr1	22094762	22095068	+	307	0	0	0	0	0	0	0	0
ENSG00000187942.7	chr1;chr1;chr1;chr1;chr1	22138758;22140891;22142436;22147943;22148217	22139029;22141316;22142567;22148104;22151714	+;+;+;+;+	4490	41	49	100	83	87	48	70	24
ENSG00000142798.12	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	22148738;22150109;22150799;22151030;22151197;22154356;22154523;22154748;22155328;22155876;22157475;22157708;22157956;22158145;22158988;22159609;22159960;22160309;22161172;22163295;22165318;22165864;22166315;22167594;22168032;22168495;22168732;22169263;22169790;22170641;22172601;22172941;22173847;22174182;22175136;22175386;22176534;22176856;22177804;22178284;22178581;22179193;22179412;22180301;22180686;22181104;22181341;22181797;22182016;22182280;22183508;22183778;22186059;22186328;22186670;22188250;22188481;22190593;22191336;22191778;22192210;22198679;22199113;22199352;22199868;22200418;22200899;22201109;22201384;22202122;22202356;22202722;22203005;22204007;22204679;22205070;22205487;22206600;22206856;22207149;22207832;22211021;22211260;22211506;22211813;22213708;22213913;22214431;22215161;22216309;22216920;22217078;22222415;22222668;22263648	22149981;22150759;22150869;22151108;22151272;22154412;22154645;22154919;22155572;22157206;22157583;22157817;22158055;22158289;22159099;22159877;22160107;22160418;22162130;22163499;22165578;22166043;22166510;22167778;22168166;22168635;22168873;22169414;22169931;22170792;22172748;22173092;22173985;22174586;22175287;22175524;22176685;22176991;22178190;22178419;22178726;22179325;22179563;22180328;22180836;22181258;22181476;22181939;22182168;22182405;22183688;22183878;22186169;22186495;22186728;22188336;22188608;22190706;22191566;22191858;22192302;22198870;22199253;22199584;22199917;22200504;22201026;22201222;22201701;22202240;22202535;22202898;22203145;22204032;22204984;22205156;22205614;22206747;22207052;22207328;22207995;22211167;22211411;22211650;22211944;22213827;22214167;22214559;22215214;22216634;22216978;22217187;22222459;22222803;22263790	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	17694	3662	3272	2873	6031	3612	2471	2625	1441
ENSG00000232037.2	chr1	22234591	22235073	+	483	0	0	1	0	0	0	0	1
ENSG00000219073.3	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	22303514;22304386;22304862;22307317;22307531;22310187;22310682;22313024;22313457;22315755;22324644	22303575;22304479;22304947;22307414;22307665;22310323;22310824;22313176;22313504;22315847;22325135	+;+;+;+;+;+;+;+;+;+;+	1541	1	6	1	1	2	1	0	0
ENSG00000264385.1	chr1	22305444	22305729	-	286	0	0	0	0	0	0	0	0
ENSG00000263991.1	chr1	22313974	22314268	+	295	0	0	0	0	0	0	1	0
ENSG00000201919.1	chr1	22314309	22314412	+	104	0	0	0	0	1	0	0	0
ENSG00000142789.15	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	22328149;22329496;22331940;22332155;22333371;22333866;22336198;22336631;22338943	22328210;22329581;22332037;22332561;22333507;22334008;22336350;22336678;22339032	+;+;+;+;+;+;+;+;+	1224	2	1	1	1	0	0	0	1
ENSG00000263582.1	chr1	22330078	22330361	-	284	0	0	0	0	0	0	0	0
ENSG00000263929.1	chr1	22337143	22337437	+	295	0	0	0	0	0	0	0	0
ENSG00000201273.1	chr1	22337478	22337581	+	104	0	0	0	0	0	0	0	0
ENSG00000228397.1	chr1;chr1	22350487;22351299	22350938;22351461	-;-	615	1	1	3	1	1	1	3	1
ENSG00000218510.3	chr1;chr1;chr1;chr1;chr1	22351681;22352004;22353907;22354832;22356773	22351865;22352136;22354027;22354872;22357716	+;+;+;+;+	1424	80	79	112	83	87	96	110	94
ENSG00000070831.11	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	22379120;22379790;22400587;22404922;22405199;22408215;22412932;22413162;22416436;22417921	22379235;22379926;22400712;22405076;22405374;22408287;22413041;22413359;22417297;22419437	+;+;+;+;+;+;+;+;+;+	3470	3355	3148	2718	3215	2991	1883	2151	1896
ENSG00000230068.2	chr1;chr1	22385690;22390491	22386179;22390692	+;+	692	1	0	0	1	0	0	0	0
ENSG00000271428.1	chr1	22394833	22395320	-	488	0	0	0	0	0	0	0	0
ENSG00000271840.1	chr1	22427106	22427853	+	748	4	0	1	1	2	1	1	0
ENSG00000162552.10	chr1;chr1;chr1;chr1;chr1;chr1;chr1	22443798;22447704;22447938;22453531;22456109;22469339;22470225	22447010;22447846;22448069;22453974;22456344;22469459;22470462	-;-;-;-;-;-;-	4527	189	155	452	230	375	193	255	173
ENSG00000266564.1	chr1	22592732	22592793	+	62	0	0	0	0	0	0	0	0
ENSG00000234397.3	chr1	22649333	22649824	-	492	0	0	0	0	0	0	0	0
ENSG00000184677.12	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	22778344;22779152;22816373;22817893;22827985;22828792;22832542;22834494;22835023;22835593;22837672;22838169;22839417;22843793;22846554;22847989;22848870;22850711;22852695	22778497;22779439;22817138;22818026;22828177;22828934;22832734;22834630;22835224;22835726;22837840;22838627;22839623;22843957;22846768;22848151;22848956;22850937;22857650	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8992	714	557	535	751	563	390	529	319
ENSG00000237200.1	chr1;chr1	22843967;22846099	22844136;22846201	+;+	273	2	1	0	1	1	0	0	0
ENSG00000070886.6	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	22890057;22895782;22902710;22912973;22915364;22919819;22920017;22921723;22922599;22923805;22924169;22924644;22925331;22927154;22927391;22927793;22928120	22890222;22895846;22903373;22913128;22916114;22919943;22920179;22921816;22922666;22923969;22924354;22924705;22925540;22927303;22927581;22927966;22930087	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5358	0	0	0	0	0	0	0	0
ENSG00000173372.12	chr1;chr1;chr1;chr1	22962999;22963255;22964073;22965326	22963195;22963353;22964272;22966101	+;+;+;+	1272	3029	2882	5499	3199	5108	3445	3263	3009
ENSG00000159189.7	chr1;chr1;chr1	22970123;22970504;22973720	22970379;22970697;22974603	+;+;+	1335	2195	1896	4579	2485	3959	2943	2480	2012
ENSG00000173369.11	chr1;chr1;chr1;chr1;chr1	22979255;22979474;22980501;22985933;22987305	22979448;22979796;22980653;22986136;22988031	+;+;+;+;+	1601	3469	3243	7069	3828	6038	4354	3983	3367
ENSG00000133216.12	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	23037332;23101671;23107914;23110885;23126733;23189530;23191370;23208852;23217622;23219374;23221965;23222904;23232480;23233203;23234446;23235515;23236875;23238937	23037536;23101737;23107978;23111569;23126784;23189685;23191705;23209333;23217758;23219539;23222073;23222971;23232602;23233450;23234661;23235664;23237068;23241818	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	6341	1024	614	1087	1450	1057	632	973	655
ENSG00000265422.1	chr1	23046010	23046091	+	82	0	0	0	0	0	0	0	0
ENSG00000216157.2	chr1	23075310	23075404	-	95	0	0	0	0	0	0	0	0
ENSG00000225952.1	chr1;chr1	23162206;23163162	23162504;23163342	-;-	480	0	0	0	0	0	0	0	0
ENSG00000264014.1	chr1	23189652	23189719	-	68	0	0	0	0	0	0	0	0
ENSG00000272796.1	chr1	23243175	23247993	+	4819	62	45	111	124	88	38	63	46
ENSG00000215906.4	chr1;chr1;chr1;chr1;chr1;chr1	23279536;23281814;23285178;23286435;23289600;23291783	23280517;23281919;23285413;23286592;23289709;23291831	-;-;-;-;-;-	1641	0	0	0	0	0	0	0	0
ENSG00000227868.2	chr1;chr1;chr1	23337327;23340376;23342265	23337693;23340538;23342343	-;-;-	609	1	0	0	0	0	0	0	0
ENSG00000004487.11	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	23345941;23356962;23370920;23376880;23380254;23381562;23382425;23383977;23385566;23385840;23392553;23395032;23395554;23397718;23398617;23399767;23403721;23405459;23406046;23407366	23346440;23357127;23370979;23377013;23380332;23381911;23382531;23384058;23385660;23385851;23392564;23395174;23395644;23397852;23398690;23399896;23403853;23405670;23406160;23410182	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5447	787	600	673	885	640	606	723	599
ENSG00000240553.1	chr1;chr1	23346640;23414291	23347044;23414551	-;-	666	0	0	0	0	0	0	0	0
ENSG00000263793.1	chr1	23370798	23370865	+	68	0	0	0	0	0	0	0	0
ENSG00000266802.1	chr1	23384351	23384427	-	77	0	0	0	0	0	0	0	0
ENSG00000169641.9	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	23410516;23416920;23417683;23435515;23436078;23459958;23495259;23503984	23415546;23417391;23420873;23435701;23436143;23460172;23495517;23504301	-;-;-;-;-;-;-;-	9739	1358	1135	517	1313	833	332	342	256
ENSG00000229010.1	chr1	23466818	23467635	+	818	0	0	0	0	0	0	0	0
ENSG00000206935.1	chr1	23489197	23489303	+	107	0	0	0	0	0	0	0	0
ENSG00000252578.1	chr1	23490446	23490546	+	101	0	0	0	0	0	0	0	0
ENSG00000179546.3	chr1;chr1	23516993;23518388	23517006;23521222	-;-	2849	27	26	64	95	108	1	2	2
ENSG00000215381.3	chr1	23571258	23571717	+	460	0	0	0	0	0	0	0	0
ENSG00000261326.2	chr1	23607802	23613245	-	5444	84	64	90	159	77	58	66	55
ENSG00000125944.14	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	23630264;23631181;23637694;23638155;23640046;23644976;23648021;23650049;23660011;23664247;23664556;23664763;23667345;23670704	23630599;23637559;23637815;23638386;23640195;23645190;23648156;23650225;23660124;23664354;23664628;23665101;23667513;23670829	-;-;-;-;-;-;-;-;-;-;-;-;-;-	8676	2126	1668	1054	1518	1353	661	967	571
ENSG00000125945.10	chr1;chr1;chr1;chr1	23685941;23693535;23694466;23695859	23689714;23693661;23694879;23695935	-;-;-;-	4392	205	174	135	256	167	96	132	90
ENSG00000249087.3	chr1;chr1	23695490;23695711	23695522;23698332	+;+	2655	17	13	27	27	17	27	28	18
ENSG00000201405.1	chr1	23696747	23696839	+	93	0	0	0	0	0	0	0	0
ENSG00000271420.1	chr1	23704873	23705522	-	650	2	0	1	6	1	14	11	6
ENSG00000204219.5	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	23707554;23709926;23710839;23713766;23720372;23724038;23724285;23729974;23735053;23743742;23744397;23745570;23751058	23707967;23710561;23710910;23713912;23720526;23724094;23724448;23730653;23735219;23743883;23744791;23745879;23751233	-;-;-;-;-;-;-;-;-;-;-;-;-	3515	161	198	324	431	176	799	655	751
ENSG00000232482.2	chr1;chr1;chr1	23737325;23737956;23738595	23737621;23738039;23738639	+;+;+	426	0	0	0	0	0	0	0	0
ENSG00000088280.14	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	23755056;23757528;23758189;23759570;23759855;23760119;23760747;23761026;23762216;23763053;23763404;23763623;23763917;23765240;23765654;23767595;23767843;23768148;23768679;23768994;23777972;23779190;23782374;23782615;23806302;23810498;23810965	23756423;23757618;23758411;23759765;23760025;23760186;23760862;23761111;23762521;23763170;23763537;23763813;23763965;23765509;23765723;23767704;23767966;23768223;23768764;23769128;23778021;23779264;23782519;23782687;23806672;23810685;23811061	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4988	154	123	199	362	151	298	307	191
ENSG00000007968.6	chr1;chr1;chr1;chr1;chr1;chr1;chr1	23832922;23842827;23845508;23847405;23848329;23850875;23857034	23836640;23843019;23845888;23847563;23848548;23850980;23857712	-;-;-;-;-;-;-	5457	253	247	181	132	140	182	229	163
ENSG00000235052.1	chr1;chr1	23875630;23877256	23875934;23877406	-;-	456	2	1	4	6	2	1	1	1
ENSG00000117318.8	chr1;chr1;chr1	23884409;23884936;23885618	23884906;23885566;23886285	-;-;-	1797	550	360	608	842	515	1233	1235	708
ENSG00000197880.4	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	23907985;23918972;23953226;23954271;23954997;23955971;23965599;23966170;23966879	23908168;23919302;23954027;23954488;23955087;23956047;23965741;23966285;23967058	+;+;+;+;+;+;+;+;+	2142	10	2	0	3	0	4	5	4
ENSG00000229239.2	chr1;chr1;chr1;chr1;chr1;chr1;chr1	23996784;23997185;23997401;24002772;24003008;24004164;24006696	23996836;23997303;23997702;24002968;24003233;24004398;24006749	+;+;+;+;+;+;+	1186	0	0	0	0	0	0	0	0
ENSG00000142676.8	chr1;chr1;chr1;chr1;chr1;chr1;chr1	24018269;24018325;24018796;24020297;24021150;24022288;24022834	24018319;24018550;24019249;24020403;24021885;24022618;24022915	+;+;+;+;+;+;+	1987	6705	5157	7525	7758	6099	7440	7811	9123
ENSG00000203589.2	chr1	24032291	24033424	-	1134	0	0	0	0	0	0	0	0
ENSG00000244609.2	chr1	24063100	24063380	-	281	0	0	0	0	0	0	0	0
ENSG00000011007.8	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	24069645;24070524;24075511;24076332;24077335;24078897;24080590;24080853;24082333;24082764;24083443;24086002	24070068;24070760;24075567;24076438;24078520;24079008;24080745;24080950;24082513;24082875;24083615;24088549	+;+;+;+;+;+;+;+;+;+;+;+	5391	786	664	560	798	585	443	525	381
ENSG00000236810.1	chr1;chr1;chr1;chr1;chr1	24086872;24098101;24098601;24098758;24104689	24087641;24098373;24098656;24098916;24104777	-;-;-;-;-	1347	41	19	32	31	23	38	35	24
ENSG00000057757.5	chr1;chr1;chr1;chr1;chr1;chr1	24104895;24105847;24111682;24112165;24112805;24113765	24105203;24106431;24111801;24112269;24112913;24114722	+;+;+;+;+;+	2186	439	366	470	492	417	396	473	392
ENSG00000011009.6	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	24117460;24118461;24119042;24119498;24119641;24120143;24120350;24120553;24120714	24117740;24118507;24119250;24119529;24119706;24120242;24120420;24120626;24122029	+;+;+;+;+;+;+;+;+	2196	598	549	903	956	683	902	946	820
ENSG00000117308.10	chr1;chr1;chr1;chr1;chr1;chr1	24122089;24123366;24123524;24124185;24124607;24125856	24123272;24123432;24123637;24124361;24125603;24127271	-;-;-;-;-;-	3955	844	993	1636	1387	1339	1832	1578	1252
ENSG00000117305.10	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	24128375;24130078;24133190;24133644;24134625;24135777;24140322;24142856;24143966;24147000;24151846;24152574;24164554	24129054;24131015;24133530;24133775;24134813;24137289;24140828;24143260;24144073;24147083;24151949;24152673;24165110	-;-;-;-;-;-;-;-;-;-;-;-;-	5658	329	285	501	598	385	567	556	553
ENSG00000179163.11	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	24171567;24172564;24175139;24180850;24186288;24189624;24191981;24194388	24172345;24172663;24175329;24181050;24186393;24189761;24192115;24194784	-;-;-;-;-;-;-;-	2047	4188	3136	1684	2025	1695	3616	2822	2396
ENSG00000188822.6	chr1;chr1;chr1;chr1	24197016;24239736;24275916;24285413	24202152;24239852;24275992;24285549	-;-;-;-	5468	117	36	4	0	0	28	45	45
ENSG00000264347.1	chr1	24208284	24208575	-	292	0	0	0	0	0	0	0	0
ENSG00000238538.1	chr1	24208745	24208842	+	98	0	0	0	0	0	0	0	0
ENSG00000229106.1	chr1	24227961	24229227	-	1267	4	3	0	1	0	0	1	1
ENSG00000232557.3	chr1;chr1	24233601;24234237	24233671;24234375	+;+	210	0	0	0	0	0	0	0	0
ENSG00000264926.1	chr1	24255560	24255637	+	78	0	0	0	0	0	0	0	0
ENSG00000230228.2	chr1	24275506	24275873	-	368	0	0	0	0	0	0	0	0
ENSG00000189266.7	chr1;chr1;chr1;chr1	24285599;24286302;24287419;24287930	24285746;24286488;24287624;24289952	+;+;+;+	2564	1236	1045	862	1064	954	637	675	590
ENSG00000188529.10	chr1;chr1;chr1;chr1;chr1;chr1	24291294;24295573;24301464;24304280;24305143;24306681	24294446;24298502;24304142;24304763;24305436;24307417	-;-;-;-;-;-	10277	1560	1188	752	1274	897	453	607	485
ENSG00000215905.4	chr1;chr1	24334371;24334767	24334455;24335009	-;-	328	0	0	0	0	0	0	0	0
ENSG00000225315.2	chr1;chr1;chr1;chr1	24367325;24368767;24390537;24413240	24367432;24368835;24390763;24413289	+;+;+;+	454	0	0	2	2	2	3	0	1
ENSG00000142661.14	chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1;chr1	24382525;24385414;24387550;24387763;24388436;24389616;24389982;24390562;24392276;24392552;24392597;24393507;24394460;24394713;24397607;24398459;24400650;24401809;24402649;24406506;24407820;24408039;24413134;24416028;24416555;24417287;24418664;24419437;24421343;24421932;24424413;24426170;24432410;24433563;24434483;24434966;24438521	24384117;24385469;24387572;24387799;24388599;24389724;24390020;24390649;24392491;24392553;24393069;24393584;24394519;24394857;24397743;24398503;24400759;24401965;24402763;24406684;24407946;24411129;24413317;24416155;24416608;24417486;24418805;24419598;24421480;24421976;24424501;24426265;24432567;24433722;24434929;24435144;24438665	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	9371	84	101	60	77	62	85	49	25
